date,latitude,longitude,wnv_present,tavg,dew_point,precip_total,stn_pressure,avg_speed,year,month,week_of_year,daylight_hours,r_humidity,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_OTHERS
2011-09-12,41.916265,-87.800515,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.916265,-87.800515,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.916265,-87.800515,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.846075,-87.716277,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.682587,-87.707973,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.948167,-87.730698,1,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.963976,-87.69181,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.964242,-87.757639,1,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.964242,-87.757639,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.964242,-87.757639,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,42.008314,-87.777921,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.991429,-87.747113,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.857402,-87.694991,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.868142,-87.696269,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.868142,-87.696269,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.923738,-87.785288,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,42.010412,-87.66214,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,42.010412,-87.66214,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.89923,-87.716788,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.89923,-87.716788,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.89923,-87.716788,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.903002,-87.688267,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.903002,-87.688267,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.704336,-87.703736,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.704336,-87.703736,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.704336,-87.703736,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.911824,-87.726737,1,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.911824,-87.726737,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.801179,-87.679447,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.801179,-87.679447,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.800737,-87.71188,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.778297,-87.752411,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.778297,-87.752411,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.778297,-87.752411,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.77166,-87.703047,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.77166,-87.703047,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.773215,-87.60088,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.822536,-87.666343,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.766202,-87.562889,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.754676,-87.612922,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.821582,-87.627796,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.803423,-87.642984,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.803423,-87.642984,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.754292,-87.590773,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.754292,-87.590773,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.798697,-87.736812,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.798697,-87.736812,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.798697,-87.736812,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.776156,-87.778927,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.82561,-87.726549,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.82561,-87.726549,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.82561,-87.726549,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,1
2011-09-12,41.726465,-87.585413,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.726465,-87.585413,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.726465,-87.585413,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.726465,-87.585413,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,1
2011-09-12,41.678618,-87.559308,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.678618,-87.559308,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.678618,-87.559308,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.740641,-87.546587,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.740641,-87.546587,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.680946,-87.535198,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.680946,-87.535198,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.704572,-87.565666,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.750498,-87.605294,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.984809,-87.728492,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.984809,-87.728492,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.974689,-87.890615,1,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.974689,-87.890615,1,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.974689,-87.890615,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.957799,-87.930995,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.957799,-87.930995,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.957799,-87.930995,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.957799,-87.930995,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.957799,-87.930995,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.957799,-87.930995,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.925198,-87.746381,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.973845,-87.805059,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.973845,-87.805059,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.728495,-87.600963,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.947227,-87.671457,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.793818,-87.654234,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.904194,-87.756155,1,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.904194,-87.756155,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.763733,-87.742302,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.763733,-87.742302,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.98728,-87.666066,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.912563,-87.668055,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,42.009876,-87.807277,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,42.009876,-87.807277,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,42.009876,-87.807277,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,0
2011-09-12,41.776428,-87.627096,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.776428,-87.627096,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,1
2011-09-12,41.994679,-87.770899,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.994679,-87.770899,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.738903,-87.695443,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.753391,-87.707394,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,1,0,0
2011-09-12,41.753391,-87.707394,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,1,0
2011-09-12,41.753391,-87.707394,0,75.0,59.0,0.0,29.21,10.100000000000001,2011.0,9.0,37.0,12.68,57.53,0,0,1
2011-09-16,41.95469,-87.800991,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.891118,-87.654491,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.891118,-87.654491,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.867108,-87.654224,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.867108,-87.654224,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.896282,-87.655232,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.896282,-87.655232,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.921965,-87.632085,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.720848,-87.666014,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.720848,-87.666014,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.944869,-87.832763,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.944869,-87.832763,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.986921,-87.689778,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.986921,-87.689778,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.801498,-87.763416,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.801498,-87.763416,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.906638,-87.701431,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.906638,-87.701431,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.868077,-87.666901,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.662014,-87.724608,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.878114,-87.629798,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.932094,-87.700117,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.916265,-87.800515,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.916265,-87.800515,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.846075,-87.716277,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.846075,-87.716277,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.682587,-87.707973,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.948167,-87.730698,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.964242,-87.757639,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,42.008314,-87.777921,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.991429,-87.747113,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.857402,-87.694991,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.868142,-87.696269,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.868142,-87.696269,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.868142,-87.696269,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.923738,-87.785288,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.923738,-87.785288,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.923738,-87.785288,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.89923,-87.716788,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.89923,-87.716788,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.89923,-87.716788,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.89923,-87.716788,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,1
2011-09-16,41.960616,-87.777189,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.960616,-87.777189,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,1
2011-09-16,41.801179,-87.679447,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.800737,-87.71188,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.778297,-87.752411,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.778297,-87.752411,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.778297,-87.752411,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.77166,-87.703047,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.77166,-87.703047,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.768388,-87.678649,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.822536,-87.666343,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.822536,-87.666343,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.766202,-87.562889,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.754676,-87.612922,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.754676,-87.612922,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.821582,-87.627796,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.803423,-87.642984,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.754292,-87.590773,1,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.798697,-87.736812,1,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.798697,-87.736812,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.798697,-87.736812,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.82561,-87.726549,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.82561,-87.726549,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.82561,-87.726549,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,1
2011-09-16,41.673408,-87.599862,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.673408,-87.599862,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.726465,-87.585413,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.726465,-87.585413,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.726465,-87.585413,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.678618,-87.559308,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.678618,-87.559308,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.740641,-87.546587,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,1
2011-09-16,41.704572,-87.565666,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.733643,-87.55551,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.984809,-87.728492,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.984809,-87.728492,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.659112,-87.538693,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.659112,-87.538693,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,1,0,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,1,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
2011-09-16,41.974689,-87.890615,0,53.0,39.0,0.0,29.619999999999997,3.5,2011.0,9.0,37.0,12.47,59.045,0,0,0
